	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
601	2022-10-01	2022	10	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	52.5244	13.4105	Helmstedter Nachrichten	National		War / Peace	International	Against Armed Deliveries for Ukraine	at the call of the Netzwerk Friedenskooperative, dozens of citizens and peace activists gathered in Berlin to demand the halting of Germany's arms sales to Ukraine and peace negotiations with Russia amid the war.	On 1 October 2022, at the call of the Netzwerk Friedenskooperative, dozens of citizens and peace activists gathered in Berlin to demand the halting of Germany's arms sales to Ukraine and peace negotiations with Russia amid the war.	0	1667940796	12073	2	72.0	72	
602	2022-10-01	2022	10	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Mitteldeutschen Zeitung	National		ProRightWing	International	far-right / russia-ukraine	at the call of right-wing groups, up to 800 people gathered at Alexanderplatz in Berlin - Mitte to denounce the federal government's sanctions on Russia amid the war in Ukraine, calling for the lifting of sanctions and for peace negotiations with Russia. The protesters also called for the reinstatement of the Nord Stream gas pipelines and a halt to the delivery of arms to Ukraine, so as to guarantee accessible energy prices throughout the summer. They also called for the resignation of Germany's Foreign Minister.	On 1 October 2022, at the call of right-wing groups, up to 800 people gathered at Alexanderplatz in Berlin - Mitte to denounce the federal government's sanctions on Russia amid the war in Ukraine, calling for the lifting of sanctions and for peace negotiations with Russia. The protesters also called for the reinstatement of the Nord Stream gas pipelines and a halt to the delivery of arms to Ukraine, so as to guarantee accessible energy prices throughout the summer. They also called for the resignation of Germany's Foreign Minister.	0	1667940796	23758	5	800.0	800	
603	2022-10-01	2022	10	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Querdenken	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		ProRightWing	Coronavirus	Querdenken	Around 1 October 2022 (month of), at least 3 people, including Querdenken members and opponents of coronavirus vaccination, started a protest camp in Berlin - Mitte to draw the attention of tourists and passers-by 'to worldwide injustice'. They called for more freedom and systemic change. Demonstrators named their initiative 'Peace Camp'. The camp was registered until February 2023.	Around 1 October 2022 (month of), at least 3 people, including Querdenken members and opponents of coronavirus vaccination, started a protest camp in Berlin - Mitte to draw the attention of tourists and passers-by 'to worldwide injustice'. They called for more freedom and systemic change. Demonstrators named their initiative 'Peace Camp'. The camp was registered until February 2023.	0	1677617809	23758	1	3.0	3	
604	2022-10-01	2022	10	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Mitteldeutschen Zeitung	National		War / Peace	International	Solidarity for Ukraine	at the call of the Antimilitaristische Aktion group, activists gathered outside the Russian Embassy in Berlin - Mitte to protest against the Russian invasion of Ukraine.	On 1 October 2022, at the call of the Antimilitaristische Aktion group, activists gathered outside the Russian Embassy in Berlin - Mitte to protest against the Russian invasion of Ukraine.	0	1680633817	23758	3	200.0	NaN	
605	2022-10-01	2022	10	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Women (Germany); Protesters (Iran); Women (Iran)	6			0	60		Berlin - Mitte	52.5177	13.4024	Suddeutsche Zeitung	National		Human Rights	International	Iran / Frau Leben Freiheit 	around 5,000 citizens and activists, including Iranian nationals, engaged in a protest march from Oranienplatz (Berlin - Friedrichshain-Kreuzberg) to Mitte and from Bebelplatz through the government district (Berlin - Mitte) against the Iranian leadership in Berlin. The protesters called for the country's democratization and solidarity with Iranian women. Protests were triggered by the death of a woman recently arrested by the morality police for infringing hijab rules.	On 1 October 2022, around 5,000 citizens and activists, including Iranian nationals, engaged in a protest march from Oranienplatz (Berlin - Friedrichshain-Kreuzberg) to Mitte and from Bebelplatz through the government district (Berlin - Mitte) against the Iranian leadership in Berlin. The protesters called for the country's democratization and solidarity with Iranian women. Protests were triggered by the death of a woman recently arrested by the morality police for infringing hijab rules.	0	1701200404	23758	8	5000.0	5000	
606	2022-09-29	2022	9	29	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Women (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Westdeutsche Allgemeine Zeitung	National		Human Rights	International	Iran / Frau Leben Freiheit 	hundreds of people protested at the Brandenburger Tor in Berlin - Mitte in solidarity with women and protesters in Iran. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 29 September 2022, hundreds of people protested at the Brandenburger Tor in Berlin - Mitte in solidarity with women and protesters in Iran. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909938	23758	5	600.0	600	
607	2022-09-28	2022	9	28	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Government of Germany (2021-); The Greens (Germany); CSU: Christian Social Union in Bavaria; Women (Germany); Iranian Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	in the morning, more than 100 people, including women, politicians (the Green Party leaders and a CSU MP) and an Iranian-born actress, protested in front of the Brandenburg Gate in Berlin - Mitte against the regime and oppression of women in Iran. The protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 28 September 2022, in the morning, more than 100 people, including women, politicians (the Green Party leaders and a CSU MP) and an Iranian-born actress, protested in front of the Brandenburg Gate in Berlin - Mitte against the regime and oppression of women in Iran. The protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909937	23758	3	100.0	100	
608	2022-09-28	2022	9	28	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	The Greens (Germany); Women (Germany); Protesters (Iran); Women (Iran); Government of Germany (2021-)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	in the afternoon and evening, up to 1,800 people, including Iranian women, writers and actors, joined a protest at Pariser Platz in Berlin - Mitte in solidarity with protests taking place in Iran and condemned Germany's lack of sanctions against Iran, demanding a 'feminist foreign policy'. The Minister of Agriculture (The Greens) joined the protest. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 28 September 2022, in the afternoon and evening, up to 1,800 people, including Iranian women, writers and actors, joined a protest at Pariser Platz in Berlin - Mitte in solidarity with protests taking place in Iran and condemned Germany's lack of sanctions against Iran, demanding a 'feminist foreign policy'. The Minister of Agriculture (The Greens) joined the protest. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909937	23758	6	1800.0	1800	
609	2022-09-28	2022	9	28	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Iranian Group (Germany); Women (Germany); Protesters (Iran); Women (Iran)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	at 1 pm, around 50 people, including members of the German-Iranian society and of the National Council of Resistance of Iran, gathered close to the Reichstag in Berlin - Mitte to raise flags with the face of a woman killed by the police and Iranian flags to demand the deportation of Iranian diplomats. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 28 September 2022, at 1 pm, around 50 people, including members of the German-Iranian society and of the National Council of Resistance of Iran, gathered close to the Reichstag in Berlin - Mitte to raise flags with the face of a woman killed by the police and Iranian flags to demand the deportation of Iranian diplomats. The current protest was triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1680633798	23758	2	50.0	50	
610	2022-09-27	2022	9	27	Tue	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Women (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Ruhrnachrichten	National		Human Rights	International	Iran / Frau Leben Freiheit 	around 100 people joined a protest at the square of German Unity to demonstrate solidarity with protesters in Iran in Berlin - Mitte. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 27 September 2022, around 100 people joined a protest at the square of German Unity to demonstrate solidarity with protesters in Iran in Berlin - Mitte. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909938	23758	3	100.0	100	
611	2022-09-24	2022	9	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Women (Germany)	6			0	60		Berlin - Steglitz-Zehlendorf	52.428	13.2317	Berliner Zeitung	National		Human Rights	International	Iran / Hijab rules / Frau Leben Freiheit	about 50 people protested outside the Iranian embassy in Berlin - Steglitz-Zehlendorf against the system of rule and discrimination against women in the country. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 24 September 2022, about 50 people protested outside the Iranian embassy in Berlin - Steglitz-Zehlendorf against the system of rule and discrimination against women in the country. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909937	7837	2	50.0	50	
612	2022-09-24	2022	9	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Women (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	around 550 people demonstrated at Nettelbeckplatz in Wedding in Berlin - Mitte to denounce the Iranian regime and the violence against women in the country. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	On 24 September 2022, around 550 people demonstrated at Nettelbeckplatz in Wedding in Berlin - Mitte to denounce the Iranian regime and the violence against women in the country. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.	0	1664909937	23758	5	550.0	550	
