event_id,event_date,year,month_day,weekday,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin2,location,latitude,longitude,source,source_scale,label,category,class,notes11,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,crowd_size_class,crowd_size_cat,crowd_size,crowd_size_w_n,with_vehicles,?
DEU6814,2021-05-18 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Zeitung; Berliner Morgenpost,Subnational-National,,local,youth ,around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.,"On 18 May 2021, around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.",0,1621972099,6233,56555,257443,6233,4,,400,400,,
DEU6695,2021-05-17 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,6,,,0,60,,Berlin,Berlin - Spandau,52.5356,13.198,Indymedia (Germany),Other,,anti_facist,antifa,"around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.","On 17 May 2021, around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.",0,1621972100,14548,28738,192987,14548,1,,30,30,,
DEU6742,2021-05-16 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),The Greens (Germany),6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Berliner Morgenpost; Suddeutsche Zeitung,Subnational-National,,human_rights,vigil ,around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.,"On 16 May 2021, around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.",0,1621972099,11636,45796,127552,11636,2,,50,50,,
DEU6717,2021-05-16 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Jewish Group (Germany); Israeli Group (Germany),6,,,0,60,,Berlin,Berlin - Steglitz-Zehlendorf,52.428,13.2317,Berliner Morgenpost,Subnational,,war_peace,israel,around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.,"On 16 May 2021, around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.",0,1621972099,7841,24886,102869,7841,3,,200,200,,
DEU6785,2021-05-16 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Neukolln,52.481,13.4354,Suddeutsche Zeitung,National,,war_peace,gaza ,"around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.","On 16 May 2021, around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.",0,1701200403,13717,46736,192876,13717,6,,"1,000","1,000",cars,
DEU6694,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,6,,,0,60,,Berlin,Berlin - Spandau,52.5356,13.198,Belltower News,Other,,anti_facist,antifa,up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.,"On 15 May 2021, up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.",0,1621972099,14548,28738,192987,14548,5,,500,500,,
DEU6781,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Paint It Red,New media,,war_peace,,up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.,"On 15 May 2021, up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.",0,1701200403,23769,43105,138870,23769,3,,200,200,,
DEU17969,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),XR: Extinction Rebellion,6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Extinction Rebellion,Other,,environment,climate,"ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.","On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.",0,1701200404,6233,56555,257443,6233,1,,3,3,,
DEU17970,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),XR: Extinction Rebellion,6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Extinction Rebellion,Other,,environment,climate,"ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.","On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.",0,1701200404,11636,45796,127552,11636,1,,3,3,,
DEU17971,2021-05-15 00:00:00,2021,5,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,Berlin,Berlin - Neukolln,52.481,13.4354,Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung,New media-Subnational,,war_peace,,"around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.","On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.",0,1701200404,13717,46736,192876,46736,6,,"1,750","1,750",,
DEU6836,2021-05-15 00:00:00,2021,5,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung,New media-Subnational,,war_peace,,"around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.","On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.",0,1701200405,11636,45796,127552,45796,6,,"1,750","1,750",,
DEU6700,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),XR: Extinction Rebellion,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Extinction Rebellion,Other,,environment,,"ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.","On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.",0,1701200405,23769,43105,138870,23769,1,,4,4,,
DEU6838,2021-05-15 00:00:00,2021,5,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,Berlin,Berlin - Mitte,52.5177,13.4024,Berlin Online; Berliner Morgenpost; Der Tagesspiegel; Suddeutsche Zeitung,Subnational-National,,housing,,"around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.","On 15 May 2021, around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.",0,1701200405,23769,43105,138870,43105,6,,"2,400","2,400",,
DEU6771,2021-05-15 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Treptow-Kopenick,52.4175,13.6006,Berliner Morgenpost; Suddeutsche Zeitung,Subnational-National,,coronavirus,,around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.,"On 15 May 2021, around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.",0,1707254003,789,7767,102040,789,4,,300,300,,
DEU6602,2021-05-14 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Neukolln,52.481,13.4354,Berliner Morgenpost; Berliner Zeitung; RIAS; Passauer Neue Presse,New media-Subnational,,war_peace,,up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.,"On 14 May 2021, up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.",0,1621972098,13717,46736,192876,13717,5,,750,750,,
DEU6576,2021-05-12 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Greenpeace,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Politik Express; Suddeutsche Zeitung,National,,environment,,around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.,"On 12 May 2021, around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.",0,1621972098,23769,43105,138870,23769,1,,7,7,,
DEU6578,2021-05-12 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Health Workers (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Zeitung; Die Tageszeitung; Suddeutsche Zeitung,National,,economy,,"around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.","On 12 May 2021, around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.",0,1621972098,23769,43105,138870,23769,6,,"1,050","1,050",,
